id,price
100326,4883932.951257787
100327,5719332.095317577
100328,5707344.34863795
100329,5489426.979934279
100330,5030220.939072517
100331,4731259.078426471
100332,4412092.750942966
100333,5036227.14414789
100334,5094836.606276755
100335,4949888.382152127
100336,4863053.968713543
100337,5896320.121740446
100338,6209524.794387481
100339,6207729.992546294
100340,5659114.686776592
100341,4818912.539638411
100342,4963020.108691924
100343,5879944.874423539
100344,5072528.805361598
100345,5136362.26331607
100346,4456887.109317095
100347,4775128.085177934
100348,5715630.260579285
100349,4927680.479402868
100350,5611843.416634398
100351,4536526.897289675
100352,5016189.148766647
100353,4929590.653343552
100354,5449321.569842329
100355,5902391.79151047
100356,5214143.099815613
100357,5053347.771028276
100358,5382023.337984078
100359,5459151.992468191
100360,5625049.522168858
100361,4601942.348573035
100362,4873483.296583662
100363,4736250.67918573
100364,4645963.604404775
100365,4526242.2830338655
100366,4706644.245410769
100367,5924740.571329165
100368,4579440.469894579
100369,4932717.267339377
100370,4911487.2519289125
100371,5985749.659093431
100372,4326358.755909644
100373,5460086.485980519
100374,5089646.180848074
100375,5594691.492775458
100376,4898495.1663768
100377,4804362.807540809
100378,4711354.368957068
100379,4762753.927539998
100380,6068132.733800248
100381,6040281.6229366455
100382,5162123.030829548
100383,4721863.580937222
100384,4995668.038555806
100385,4979237.420811136
100386,4990340.96397234
100387,4896900.928060932
100388,4517389.102308149
100389,4545967.355262423
100390,5770152.383595762
100391,5233211.350645717
100392,4925334.2026286265
100393,4899941.339070384
100394,4809945.971279971
100395,5678935.658603565
100396,4576965.552932179
100397,5731699.667077006
100398,5733978.019980952
100399,5699601.123716735
100400,4851860.772606508
100401,4633474.043924238
100402,4895605.447504473
100403,4820517.473847019
100404,5074013.236141446
100405,4631792.082251498
100406,4909428.28974558
100407,4530798.879591754
100408,5913296.755909471
100409,5702569.075493634
100410,4360735.652173861
100411,5948168.403277661
100412,4818387.657974353
100413,4830667.1590311285
100414,4540796.367795741
100415,5588992.405949738
100416,5697095.942662722
100417,5950756.437895174
100418,6126337.356472297
100419,4846468.70188864
100420,4572289.339208931
100421,4404992.77699073
100422,5756288.968167937
100423,4680532.991848499
100424,5542519.168595493
100425,5679617.942778271
100426,5269417.739297694
100427,5435915.373791069
100428,6228842.624105383
100429,5078087.802856831
100430,5735623.503054768
100431,5428851.616364899
100432,4989418.429029334
100433,4854091.469905659
100434,4645330.134245965
100435,5135318.982377803
100436,5529012.15583634
100437,5938563.9097000845
100438,5511206.91280376
100439,4690554.41989611
100440,5392711.11156724
100441,5061155.264810033
100442,4841561.4610042265
100443,5075559.315533378
100444,4668022.821248284
100445,4966660.4408355905
100446,5530551.886837704
100447,5594192.096846553
100448,4462900.750394605
100449,5774501.405176783
100450,4602980.972864865
100451,6027903.308838789
100452,4712287.533555363
100453,5688333.897647821
100454,4501554.980951528
100455,4731713.270056418
100456,4758328.587328003
100457,5865287.613159508
100458,4750239.269057429
100459,4615734.7734015975
100460,4758000.848050063
100461,4604143.558921953
100462,6004679.652653097
100463,6101921.343299146
100464,5040553.671629102
100465,5040363.904022793
100466,5028656.836175101
100467,4710638.914934417
100468,5109081.147326363
100469,5527763.1177203115
100470,4909397.942958975
100471,4616692.404015913
100472,4602711.656752666
100473,4746316.975791302
100474,4703016.909838416
100475,5852565.4822910195
100476,5444938.689444158
100477,5641857.843613917
100478,6158570.018820036
100479,4625564.57524262
100480,4570096.248523382
100481,5561199.284096779
100482,4466279.448989067
100483,5793508.670444145
100484,5933405.460546363
100485,4704914.991824289
100486,6031981.743416281
100487,4918552.007076597
100488,5401468.789235471
100489,4591271.438610675
100490,4777725.92027862
100491,5562578.827349392
100492,4673993.850297632
100493,4506697.288079432
100494,5837683.740666756
100495,5257473.2887164885
100496,4939038.605424458
100497,4672642.710595456
100498,5410151.684313146
100499,4733370.973772414
100500,6056140.258686222
100501,5823643.128809228
100502,5934761.132390879
100503,5027460.017902256
100504,5776035.477160538
100505,4595107.982782172
100506,4983102.554941426
100507,5810258.195213071
100508,5713389.049804926
100509,4743160.470369314
100510,4853193.199301076
100511,6121195.049344392
100512,5759849.085011311
100513,4899392.2397529185
100514,4848025.065702438
100515,5181844.257721645
100516,4707653.435730466
100517,5900880.699002391
100518,5168850.0967606325
100519,4852510.908744691
100520,5805287.577121196
100521,4545938.674923645
100522,5864180.438539718
100523,5665675.432365903
100524,4473089.128048862
100525,4878391.137607882
100526,5752087.506018679
100527,4808313.371130812
100528,4649928.509699066
100529,5212629.260985755
100530,4757327.828820565
100531,4550167.18828812
100532,5555423.05471603
100533,4492630.815901808
100534,4745827.860534819
100535,5266263.596401729
100536,5817222.907550551
100537,5852012.245731965
100538,4577905.945816791
100539,4821633.2859978285
100540,5843472.4866986545
100541,5954779.239691633
100542,4692088.16184685
100543,4673305.900723638
100544,4841304.505902661
100545,5799634.813989279
100546,4795743.175684739
100547,4833015.380007688
100548,5553836.623815602
100549,4714822.470593249
100550,5031609.7123023635
100551,5848385.708359245
100552,5693373.616707857
100553,5050814.854315202
100554,4678922.760912447
100555,4781565.206005124
100556,5856731.0310419565
100557,4597303.278767408
100558,4610913.052970472
100559,4953300.026749267
100560,4984276.121901429
100561,4438255.564210618
100562,5909217.4133439
100563,4996680.915521487
100564,4624914.543226519
100565,4999032.973796453
100566,5945714.612383531
100567,4875577.693166012
100568,4644466.431822347
100569,5844047.353783585
100570,5803457.806935643
100571,4726608.569542116
100572,4568154.488104813
100573,6284051.3317006845
100574,5644446.855119475
100575,5848740.582528789
100576,4738716.553214717
100577,4963892.060084898
100578,4693202.629603161
100579,4485676.781939685
100580,4563071.074408657
100581,4582470.036482837
100582,5882269.896888713
100583,5606497.774760487
100584,4340425.228087269
100585,4723720.611802464
100586,4884493.676120754
100587,4539152.171556829
100588,5537551.918602093
100589,5690104.312827027
100590,4602932.854564089
100591,4736941.302098701
100592,5252795.98858994
100593,4772838.176959843
100594,4502774.994813304
100595,4311998.183981465
100596,5809940.768992619
100597,4586380.95373689
100598,4501122.7973699225
100599,6018886.826745533
100600,4806415.347631884
100601,5947890.834854633
100602,5052355.883007008
100603,4742188.127089609
100604,4874003.378028555
100605,5061852.088654981
100606,4641190.321295754
100607,5523013.1947887875
100608,4340425.228087269
100609,5496220.988375753
100610,6019539.500934878
100611,4992726.658789709
100612,5851811.834333516
100613,5256547.484571607
100614,5191365.3003462115
100615,4505910.063471249
100616,5648773.382600687
100617,5893897.312108434
100618,4311691.261255665
100619,5192476.569774701
100620,6196846.83731523
100621,5877170.56710684
100622,5679771.580270442
100623,4804551.967710232
100624,5496038.437133091
100625,5200222.498069823
100626,5815131.194421299
100627,5836869.253147211
100628,4422780.524526129
100629,4551157.780691104
100630,4822925.067103665
100631,5144826.68067607
100632,4756160.593091404
100633,4394660.044434146
100634,4823154.581944509
100635,5718770.598095589
100636,4600671.303446594
100637,5688348.938909768
100638,5297193.124582818
100639,5775846.542476533
100640,4586193.261539483
100641,5863379.68289156
100642,5796542.267948872
100643,5845774.351064477
100644,4610240.241926775
100645,4433650.4906399725
100646,5061792.044642369
100647,4570832.653401289
100648,5921277.143181377
100649,5626925.178441431
100650,4911888.032219472
100651,4763191.273478743
100652,5166792.261240155
100653,5682051.335956979
100654,5106357.0672407625
100655,4619647.622860694
100656,5076938.135113692
100657,5705140.229057586
100658,4499221.939517367
100659,4373802.106117872
100660,4975427.331100448
100661,4683330.0744607365
100662,4469790.995437632
100663,4327166.300940154
100664,4398687.883805739
100665,5923574.962380977
100666,5521184.604333768
100667,4615429.765843768
100668,6082444.970945061
100669,4497277.646658823
100670,5143464.6464597685
100671,5015290.651869162
100672,4789422.14047393
100673,4573634.476508681
100674,4633326.154235252
100675,5635791.649857899
100676,5735347.051546391
100677,4496421.983327537
100678,4687102.557557823
100679,4943471.940459244
100680,5153835.615867232
100681,4439616.013416707
100682,4949612.726337469
100683,4638634.208993749
100684,4367689.686135984
100685,5594051.324499103
100686,5380704.813195955
100687,4829189.9552407265
100688,4437044.8598527545
100689,4731492.072244994
100690,4628238.316874441
100691,5083823.27763698
100692,4539146.169154403
100693,4978076.03693731
100694,4885744.678092006
100695,4482673.444794128
100696,4695293.567696662
100697,4832438.187378342
100698,4558665.911831288
100699,4903826.089256876
100700,4681678.373147166
100701,4625900.157129012
100702,5640050.262373392
100703,5451227.302852377
100704,5744310.752537537
100705,5531872.377916929
100706,4764677.723291533
100707,5802802.778708899
100708,5051718.985346099
100709,4807986.46498582
100710,4477155.776217318
100711,4520625.676426006
100712,5988849.57194203
100713,4776282.489140043
100714,5961477.463625588
100715,4419854.329935599
100716,4669966.010926039
100717,5006374.387578326
100718,4862843.641301276
100719,4658407.399523082
100720,4546273.919276243
100721,4837697.474100599
100722,4591498.11851446
100723,4839674.197317354
100724,4948947.493137702
100725,4966353.131472823
100726,5970704.310785213
100727,4697097.112708633
100728,4675108.318053943
100729,5965084.193980262
100730,4871524.176414479
100731,4863236.919178732
100732,4740162.7259083
100733,4857967.967765816
100734,5734800.73949997
100735,5425060.448939171
100736,6088320.550692314
100737,4752810.918751193
100738,4564774.814710419
100739,5827795.3325092355
100740,5926467.568610057
100741,5447864.884034688
100742,4809044.571572449
100743,4779502.730959922
100744,5051920.136388957
100745,5752117.9005377535
100746,5702711.333196802
100747,5659921.8948039645
100748,5058067.756215969
100749,5546232.949845108
100750,5957926.326497786
100751,4851255.874607916
100752,5384594.49154803
100753,5643086.180427968
100754,4940967.961588493
100755,4405223.44653417
100756,4764937.024070579
100757,5044197.997857347
100758,5648773.382600687
100759,5761485.745062935
100760,5487543.703229575
100761,4854746.48042225
100762,6094430.084131869
100763,5775526.230848625
100764,4731322.237989194
100765,5096456.0490500415
100766,6203107.641201326
100767,5354354.135520224
100768,5008644.725102167
100769,4291025.796142494
100770,4821514.731399748
100771,4863209.167100958
100772,4703146.134521777
100773,5166955.672534908
100774,5463820.225601559
100775,4322330.91653805
100776,4849289.619042556
100777,5206920.766039557
100778,5146628.630182472
100779,4836748.405474585
100780,4798343.267091014
100781,4397231.197998098
100782,6137244.898365342
100783,4475804.636515142
100784,5104750.06335631
100785,5103183.018881322
100786,4638096.975436489
100787,4426760.245596945
100788,4797757.463138945
100789,4576685.931955014
100790,5413021.535653832
100791,5822865.399703787
100792,5588953.553117096
100793,4306500.835826984
100794,4773683.958841232
100795,4348138.688779125
100796,4832837.969947387
100797,4966107.676268253
100798,4938813.950344199
100799,5437964.335059708
100800,4802965.536809804
100801,5557700.894748636
100802,5020411.076252614
100803,6249995.044549676
100804,5861566.798247872
100805,4491174.130094167
100806,4792260.114984464
100807,5977555.896519193
100808,5653415.599950872
100809,5027234.08885397
100810,5005560.989845428
100811,4510133.414478583
100812,4898189.655058424
100813,5530303.9175456595
100814,4636886.271078626
100815,5525567.484731938
100816,4665486.937962094
100817,4809992.250110928
100818,5152988.475391473
100819,4609617.572414013
100820,4971951.1179963015
100821,5273256.127749112
100822,4747967.174432639
100823,4785780.299931259
100824,4747284.51942839
100825,4730352.8208503295
100826,4898441.2305065775
100827,4714447.940301753
100828,6051672.426017841
100829,5114663.398714531
100830,4730588.290612932
100831,5767388.289036033
100832,4570144.366824158
100833,4784861.343810689
100834,5697712.254327488
100835,5847743.486791022
100836,5381215.792953568
100837,5073025.4187273
100838,5703247.440110324
100839,5122748.138303976
100840,4758874.861720324
100841,5304253.211845688
100842,6064576.312138379
100843,6020961.346129127
100844,4898405.555060865
100845,6042123.445422656
100846,5146634.101534805
100847,4518071.386482855
100848,5224863.996686722
100849,5511206.91280376
100850,5651383.031139992
100851,4678265.319605743
100852,5020368.508398313
100853,4811650.312538905
100854,5720343.975006019
100855,5778324.2723861495
100856,4742525.808365573
100857,4618791.959529408
100858,4404992.77699073
100859,5682243.450448101
100860,4658281.779955297
100861,5238924.274981537
100862,4620433.493956032
100863,4889478.417713045
100864,6122166.764717348
100865,4532072.876738901
100866,4988828.994506178
100867,6037413.321876356
100868,4466135.904202199
100869,4657291.632676223
100870,4996538.876375599
100871,4867816.114173379
100872,4656090.809768258
100873,5523544.196851227
100874,4775422.880643606
100875,4494817.904184931
100876,4733966.989207394
100877,5073090.241705849
100878,4875178.93053871
100879,4938061.330260229
100880,4869571.488090638
100881,4645964.100534588
100882,5418755.555754179
100883,4622679.36355669
100884,5599241.749927783
100885,5212979.104546185
100886,4477483.019365447
100887,5507473.17318272
100888,5545133.341555308
100889,4860617.647314003
100890,4904779.338490057
100891,5955268.8177821785
100892,4438792.797767877
100893,4910629.112653546
100894,5371690.605427492
100895,4850938.233931059
100896,5255966.3591410145
100897,4619188.757742355
100898,4777210.123485403
100899,4444806.438845388
100900,4992189.42523245
100901,5426517.134746812
100902,4497389.057748883
100903,4862556.177715659
100904,6044742.717287384
100905,4895768.858799227
100906,6010628.613572542
100907,4879189.51880556
100908,5700437.045383613
100909,5397760.73817804
100910,4350402.919617276
100911,4798314.329248692
100912,5783864.310876621
100913,5596013.335923331
100914,5387520.686138559
100915,5941135.063264037
100916,5823446.807058027
100917,5987824.178477025
100918,4947347.262543193
100919,6151589.53550399
100920,4625140.730399279
100921,5276122.850303807
100922,5386358.100081472
100923,4842600.391907884
100924,4626553.538522041
100925,5589626.328202582
100926,4613509.217057191
100927,4722236.200831119
100928,4555916.366453653
100929,5098050.593203315
100930,4784680.712430664
100931,5535900.217288523
100932,6260130.386645796
100933,4745126.725934674
100934,4510488.455505161
100935,5978069.214562668
100936,5631400.887858944
100937,4432758.216056136
100938,5355810.821327865
100939,5235300.894027845
100940,4900785.4953534445
100941,5952275.340851132
100942,4881621.09847288
100943,4831627.491074943
100944,4482109.529700134
100945,5795538.322920871
100946,4602013.898443519
100947,4553017.625826098
100948,5638026.746514586
100949,4551157.780691104
100950,5953194.298398585
100951,4704115.207745167
100952,6012396.5861973455
100953,4829946.37988107
100954,5459849.814034655
100955,4841597.822190666
100956,4626977.018271722
100957,4523196.829989958
100958,4604220.701476981
100959,4625178.967250157
100960,4887010.771413113
100961,4675108.318053943
100962,5010751.37472475
100963,5281065.825042521
100964,4616317.042567008
100965,4856893.293013049
100966,4548028.218305772
100967,4520466.1470351685
100968,4759226.864314265
100969,4851703.363714181
100970,4768104.540186772
100971,5468530.349147858
100972,6023728.340079233
100973,5073031.738175511
100974,5956274.129054403
100975,4509994.166357427
100976,5949067.143369643
100977,5072366.487272833
100978,4940621.999051076
100979,5556988.281025995
100980,4676565.003861585
100981,4435329.3696200885
100982,5655525.302057881
100983,4900312.619394856
100984,5819380.736727941
100985,5713519.000376133
100986,4723128.475414955
100987,5335203.291214666
100988,4709147.728151709
100989,5768503.362002848
100990,5093491.417971104
100991,4668855.121992163
100992,5245349.165088203
100993,5162367.669152999
100994,5676641.635081299
100995,4715276.662223197
100996,4655022.698526194
100997,5774692.956253609
100998,4954522.677618455
100999,5012013.916060089
101000,5464391.982840806
101001,6123773.159616395
101002,4716961.440575596
101003,4812760.539679319
101004,5846669.527205612
101005,5456923.619444125
101006,5401881.258066738
101007,5785363.4953864245
101008,5451892.723406281
101009,4959587.148420089
101010,5067386.498233693
101011,4996445.105023303
101012,4724213.175209465
101013,4725316.03291382
101014,5956236.515515581
101015,5497140.440626135
101016,4744348.533835999
101017,5286052.8469957225
101018,5600309.861169847
101019,5686254.542327418
101020,5902996.706630771
101021,5667974.996548472
101022,5796208.23613679
101023,4813885.605534733
101024,4308264.444360426
101025,4528582.767054379
101026,4419806.211634823
101027,4608904.143486545
101028,4474933.302565536
101029,4842850.266001607
101030,4504126.13451548
101031,6024916.131968182
101032,4510292.94386942
101033,5072232.939512342
101034,5550434.3679585885
101035,4647309.237834337
101036,5601589.369344474
101037,5845053.161185621
101038,4894313.802115148
101039,4961906.4496759195
101040,4515630.762633066
101041,6022877.4714663355
101042,4751218.262413099
101043,4687896.552468522
101044,4756725.602818268
101045,5151114.71024026
101046,4599691.881088698
101047,4617536.560298973
101048,4863592.763166045
101049,4751422.324568314
101050,4519706.720305435
101051,5146533.983029336
101052,5195118.427792797
101053,4613154.176030614
101054,4753493.202925899
101055,4327166.300940154
101056,5578053.867033881
101057,5558628.130532827
101058,6055346.477009526
101059,5716610.235384979
101060,5638705.074067741
101061,5598853.175362205
101062,5178493.721933754
101063,4523148.711689182
101064,5424214.940971004
101065,4812556.570115047
101066,5852180.773889631
101067,5871924.860656084
101068,5417351.833623871
101069,4733029.493605677
101070,4861809.909098006
101071,5817702.347985251
101072,4576855.766210815
101073,4770597.008484062
101074,5018350.78515525
101075,5111652.300890316
101076,4529933.906756555
101077,4582165.42216789
101078,4842178.176188106
101079,4653168.855793625
101080,4349595.374586767
101081,4770675.693750724
101082,4837976.261944814
101083,5914853.918934561
101084,4935109.478598498
101085,4326358.755909644
101086,5857756.807310774
101087,5935519.384047732
101088,5810949.965693994
101089,6728607.384020494
101090,5000277.910370073
101091,5046731.731285088
101092,5702088.663684039
101093,5314024.508058021
101094,5980688.486427397
101095,5220322.488523714
101096,5674907.819231971
101097,4973350.375999253
101098,5271567.361707911
101099,4901627.756285004
101100,4910758.06341465
101101,4586901.035181784
101102,5000256.473606031
101103,4723701.475379789
101104,4660402.014603101
101105,4577249.044088271
101106,4493745.283658119
101107,4760236.523849703
101108,4751047.310217751
101109,4735487.93570642
101110,5070076.988546472
101111,5121918.462076907
101112,5802294.482993962
101113,4872500.98544213
101114,4907876.493980125
101115,5616916.474814906
101116,5494818.423271314
101117,5589215.581385018
101118,4693436.877969036
101119,4960541.524297006
101120,4491696.32238948
101121,6161664.374956512
101122,4755757.43376405
101123,5581105.322480216
101124,5568550.116271849
101125,5956571.866097648
101126,5057170.897018812
101127,5876772.548734232
101128,5059128.285060701
101129,4423087.088539949
101130,5994829.332829313
101131,5988882.249001635
101132,4734418.266835524
101133,5069826.755740767
101134,4460281.478529877
101135,4841240.680586387
101136,5155103.107052479
101137,5103824.150527689
101138,5673437.011358535
101139,5287555.525679518
101140,4890733.587384168
101141,4747842.234400955
101142,4686642.869527561
101143,5013151.6818868155
101144,4535124.332185235
101145,5041420.311131577
101146,4474451.537628134
101147,5504902.019618768
101148,5758203.504823001
101149,6212332.872022796
101150,4500392.394894441
101151,5811716.020108635
101152,4843494.295615283
101153,4550159.722830672
101154,5538471.370852475
101155,5944002.182735983
101156,4831124.253752666
101157,4613389.54888593
101158,4316833.568383569
101159,5810056.061986595
101160,4854940.004222447
101161,6140003.744126702
101162,4600485.662765393
101163,5600314.101785745
101164,5509972.776876188
101165,4605049.816498095
101166,5953310.710405565
101167,6268528.173715419
101168,4738857.546795923
101169,5871143.106164113
101170,5655797.5933454
101171,4781800.578860441
101172,5357155.958627615
101173,4312404.409154442
101174,5308834.08262934
101175,4796903.777431518
101176,4443886.986595005
101177,5760579.573898722
101178,4546063.591863975
101179,5103535.680871106
101180,4632503.390680456
101181,4608507.345273599
101182,5656179.226717928
101183,5957261.273995569
101184,4641533.101835641
101185,4844261.402725367
101186,4638522.93113025
101187,4860205.8299554
101188,4606695.618439381
101189,5829963.729493595
101190,4423317.758083387
101191,5699011.035112991
101192,5809460.473491916
101193,4455091.053101197
101194,5783945.3045541365
101195,5899087.737537115
101196,4814681.643517017
101197,4526930.569610997
101198,5611902.86994741
101199,4878673.722012343
101200,4695466.860441312
101201,5139878.300173694
101202,4485244.59835808
101203,4537647.367448412
101204,4779502.730959922
101205,5515666.439627146
101206,5470003.898576301
101207,5184737.576935436
101208,5819380.736727941
101209,4936382.526274548
101210,5927757.805055099
101211,4794901.275707267
101212,6066955.225984956
101213,6042217.359283864
101214,5577231.147514864
101215,4491222.248394943
101216,5988450.06542003
101217,4970188.787370991
101218,4809184.705080418
101219,5820004.815674281
101220,4623329.00356506
101221,4474911.865801495
101222,4767517.800959955
101223,4928804.256663092
101224,4613163.6198376445
101225,4704963.110125065
101226,4797827.470297797
101227,5846309.606997878
101228,4930635.229031907
101229,5381215.792953568
101230,4815691.354058357
101231,4679602.593118853
101232,5428797.580865404
101233,4701918.584472712
101234,5287532.40943918
101235,4563350.358382683
101236,4791570.199283769
101237,5767047.881903702
101238,4894513.904692701
101239,4706576.574587757
101240,6100529.584231222
101241,4587653.32651534
101242,4501554.980951528
101243,5713733.568404299
101244,5362572.264795858
101245,5579293.595645997
101246,5785503.922378633
101247,6082435.272682004
101248,4898334.009960753
101249,4749320.312936859
101250,4684627.144465611
101251,5286052.8469957225
101252,5718306.169570174
101253,5916069.91766586
101254,4556002.608900238
101255,5878422.272423944
101256,4980521.519927576
101257,5386068.040976473
101258,5759849.085011311
101259,5308231.330397531
101260,5402688.803097248
101261,6333673.866272591
101262,5506553.720932338
101263,4623841.949613776
101264,4587653.32651534
